,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
37,0.7717433081628476,3.306484668006974,0.690530814831822,0.7233029750856137,0.9395465994962217,0.7173076923076923,0.0
38,0.7570623590124917,4.009394906736556,0.7887578168093281,0.6147040803689059,0.9166666666666666,0.7027777777777777,0.0
39,0.7506027707505827,3.9259978214620412,0.7984968222444864,0.6019990239738409,0.9084158415841584,0.6672727272727272,0.0
40,0.7475489114794676,3.4298553609561315,0.7243016487890445,0.6894832279044008,0.9085545722713865,0.6754385964912281,0.0
41,0.7564153977787414,3.4083650895076523,0.7019406922398501,0.7122353996943989,0.9120879120879121,0.6916666666666667,0.0
42,0.7440019323983096,4.09716518807135,0.8070430769087455,0.590492567280626,0.8987012987012987,0.6865079365079365,0.0
43,0.7665978406911472,3.3768546939498445,0.7439406699539036,0.668245673078799,0.9301075268817204,0.692,0.0
44,0.7703819062790443,3.3931413615853914,0.7080201433772698,0.706192237688882,0.9264705882352942,0.7269230769230769,0.0
45,0.7678190931589922,3.3974706061806064,0.7345923737414128,0.6785086914999369,0.9247311827956989,0.688,0.0
46,0.7710098409523661,3.3150261553456413,0.7184274424006596,0.6956019048318132,0.9433962264150944,0.6730769230769231,0.0
47,0.7699613730279534,3.3125570770548323,0.7299914966513389,0.6834562274328461,0.9396551724137931,0.7171052631578947,0.0
48,0.7694103440418149,3.4176640978214023,0.6822939207496923,0.7310779751216778,0.926208651399491,0.7095516569200779,0.0
49,0.7697307750395238,3.3849005803620464,0.76128302875122,0.6484197329935057,0.9156976744186046,0.6907894736842105,0.0
50,0.7677597062882742,3.347855617031851,0.7456791675039863,0.6663051696862046,0.9327956989247311,0.694,0.0
51,0.7593311797557959,3.3871597789426477,0.7331780317487299,0.6800367444197839,0.9164345403899722,0.6854166666666667,0.0
52,0.7679001342905553,3.3544709777658346,0.7891747894651424,0.6141686671205625,0.9230769230769231,0.7301587301587301,0.0
53,0.7572112611380959,3.9363086661602544,0.6875416884011967,0.7261449075153193,0.9203084832904884,0.6978557504873294,0.0
54,0.7424685082072371,4.038185177534416,0.7263147083529937,0.6873623094337554,0.897172236503856,0.6711538461538461,0.0
55,0.728994160215447,4.269579200061252,0.7905347917108998,0.6124171316142327,0.8848039215686274,0.6611721611721612,0.0
56,0.7685514428474509,3.3661935427297385,0.8029319610518423,0.5960706886950932,0.9307692307692308,0.66,0.0
57,0.7514657707029626,3.9905966896259564,0.744815259170461,0.6672707319423197,0.9093406593406593,0.6968421052631579,0.0
58,0.7458209575956904,4.057557012956408,0.7231673710732289,0.6906728266082537,0.8924205378973105,0.6437389770723104,0.0
59,0.7502842137417195,3.982108806762467,0.7762000752052621,0.6304866717475839,0.8985507246376812,0.6798245614035088,0.0
60,0.7703693799848466,3.3610381820645108,0.8423244766905775,0.5389707561342683,0.9354838709677419,0.7204968944099379,0.0
61,0.7687961049304578,3.3880866169194404,0.7877544918439916,0.615989334793724,0.9255014326647565,0.6729166666666667,0.0
62,0.7549995542339052,3.3981442044532546,0.6885123260825601,0.7252246388756951,0.9269662921348315,0.7236842105263158,0.0
63,0.7507001460188167,3.3397479710335816,0.6547572101245145,0.7558392658429187,0.9298245614035088,0.7066666666666667,0.0
64,0.7479516357422573,4.032149106483772,0.7136171003519524,0.7005359620214165,0.8928571428571429,0.6410256410256411,0.0
65,0.7395906464774086,4.078059942842501,0.8162017594747936,0.5777669840257844,0.8925081433224755,0.6270022883295194,0.0
66,0.7549904172673648,3.9160008719055712,0.7654935433066266,0.6434435757359505,0.9164345403899722,0.6854166666666667,0.0
67,0.7755210388195684,3.2614811505235566,0.8056627212432659,0.5923745264601573,0.9501779359430605,0.7416666666666667,0.0
68,0.7438807588447767,4.108232807710587,0.728791311982371,0.6847358786999659,0.8880407124681934,0.6391941391941391,0.0
69,0.7702150221477002,3.3503039634292673,0.7572496584160872,0.6531255276198591,0.934010152284264,0.700952380952381,0.0
70,0.7582075061525174,3.8591296367334804,0.7044777021030143,0.7097261212888085,0.9236453201970444,0.7211538461538461,0.0
71,0.7530027875707719,3.9664583172137253,0.7082345816172426,0.7059771790939485,0.9118387909319899,0.6961538461538461,0.0
72,0.7697428858998993,3.3579998481724203,0.7416406410669812,0.6707974057178195,0.9383033419023136,0.7019230769230769,0.0
73,0.7694553508680471,3.301541188607255,0.8114917573942827,0.5843638658243154,0.9484536082474226,0.7301587301587301,0.0
74,0.757385883193205,3.9290423126794582,0.693579343428717,0.7203802429057795,0.9175,0.7057692307692308,0.0
75,0.7702611545193434,3.417364439355098,0.8376245028035899,0.5462464574741321,0.9373433583959899,0.68,0.0
76,0.7736973406433758,3.3064130947313606,0.6724101898669199,0.7401787193395476,0.945,0.7368421052631579,0.0
77,0.7487293025716996,4.007519632834639,0.8515508371622483,0.5242720398116553,0.899390243902439,0.6413043478260869,0.0
78,0.7397878148052629,4.109874590879641,0.7667951791469694,0.6418918547831614,0.8704318936877077,0.6616161616161617,0.0
79,0.7696416991159453,3.343546215567736,0.7392915621648651,0.6733854662166635,0.9267015706806283,0.708,0.0
80,0.7286274087374902,4.543718104601531,0.6506406195920832,0.7593857940051487,0.8746666666666667,0.6393762183235867,0.0
81,0.7688349313615533,3.375273234870829,0.6906088528356741,0.7232284648608587,0.9223057644110275,0.7076923076923077,0.0
82,0.7629860880910847,3.373285202095041,0.6608183151546276,0.7505459042298475,0.9281914893617021,0.7064777327935222,0.0
83,0.7605649132210311,3.309165618678237,0.6948946320287107,0.719111570187605,0.9305135951661632,0.7129629629629629,0.0
84,0.7552039270977756,3.9766991715398996,0.7545266570670933,0.6562693987800718,0.919889502762431,0.666,0.0
85,0.7454539809171786,3.9983734733492713,0.7760568786193142,0.6306629219699277,0.9090909090909091,0.6643356643356644,0.0
86,0.7705258915067089,3.3924280594591485,0.8918816667653537,0.45226882767647664,0.9171428571428571,0.6645962732919255,0.0
87,0.7608044894702213,4.024576093259819,0.7247425881540616,0.6890197246202407,0.9093406593406593,0.6365384615384615,0.0
88,0.766590934131285,3.3848208327631997,0.8008973840072066,0.5988016201467837,0.927461139896373,0.6819047619047619,0.0
89,0.7350111452600704,4.115506666042122,0.8445178882724713,0.5355273442017744,0.8663967611336032,0.6625386996904025,0.0
90,0.7650574141152054,3.46014812260303,0.761479838691928,0.648188595445581,0.9128919860627178,0.7338935574229691,0.0
91,0.7712027308109921,3.3320347334311995,0.7962414096860092,0.6049790223646079,0.9333333333333333,0.7037037037037037,0.0
92,0.7572175195477079,3.340659297972689,0.6837915981314677,0.7296773604304942,0.9202453987730062,0.6944444444444444,0.0
93,0.7519840356596625,3.931073668024774,0.7365595977530206,0.6763726479965823,0.9074074074074074,0.6599326599326599,0.0
94,0.7302734057927978,4.176142915387312,0.8334271341203597,0.5526293623324078,0.8730650154798761,0.6130434782608696,0.0
95,0.7645793918491905,3.500600459521901,0.9022481041500169,0.4312172985371765,0.9011299435028248,0.6304347826086957,0.0
96,0.770069634565938,3.3571210368483824,0.7318069741881268,0.6815119606651215,0.9355742296918768,0.6958333333333333,0.0
97,0.7561703479118586,3.372937861605072,0.6445681492391638,0.7645468599022556,0.9233038348082596,0.6955555555555556,0.0
98,0.7691954608394626,3.3511233218817233,0.7113181108919209,0.702870219256122,0.9220055710306406,0.6895833333333333,0.0
99,0.725393906215556,3.7850293790303757,0.7418679271449713,0.6705460302422375,0.8768115942028986,0.6722222222222223,0.0
100,0.7518223658713914,3.9841476309013855,0.7067457384159436,0.707467639705805,0.9,0.6593406593406593,0.0
101,0.7672914661744086,3.333898412008035,0.8446814519295517,0.5352693198439308,0.9355932203389831,0.7301587301587301,0.0
102,0.7707451289208288,3.2937726131573726,0.7135511256968887,0.7006031622942497,0.9415204678362573,0.7453703703703703,0.0
103,0.723369214024468,4.5404631313060415,0.6507716685638697,0.7592734918292596,0.8847184986595175,0.6680161943319838,0.0
104,0.7449776515320556,4.023628450436611,0.7739737452620163,0.6332176889862502,0.8837209302325582,0.6717171717171717,0.0
105,0.7495662638054198,3.9848483275482085,0.8123002783412068,0.5832394515178118,0.9025,0.6563636363636364,0.0
106,0.7677022114647679,3.3777735746636988,0.8004181682929005,0.5994420371200521,0.926984126984127,0.6985645933014354,0.0
107,0.7616246610691324,3.3100389375675565,0.7071143899902498,0.70709917230097,0.9274924471299094,0.7415458937198067,0.0
108,0.7496498515669775,3.9699371254554814,0.709660595725131,0.7045437096980232,0.8992443324937027,0.6538461538461539,0.0
109,0.7492497453791265,3.965554466160248,0.7541319064164067,0.6567229763947322,0.8988095238095238,0.6622807017543859,0.0
110,0.7513485621856524,3.9372171516019954,0.7192081315475868,0.6947946916289941,0.9074550128534704,0.6788461538461539,0.0
111,0.7565306700729862,3.379881969344693,0.6557195843499593,0.7550045209797864,0.9260355029585798,0.6955555555555556,0.0
112,0.7672477271237941,3.335835584794704,0.7516276848936576,0.6595876160916004,0.9322493224932249,0.688,0.0
113,0.7218175077028113,4.344058003349571,0.768542460793826,0.6397987855232068,0.874384236453202,0.6206293706293706,0.0
114,0.7656688971656075,3.374708811444331,0.7218263563378777,0.6920742093850798,0.9210526315789473,0.7,0.0
115,0.7699223408053508,3.391534597657801,0.6798695259080544,0.7333330946722351,0.9276807980049875,0.6888888888888889,0.0
116,0.7203837235195214,3.810616152179531,0.7395196490178338,0.6731349706533897,0.8843283582089553,0.6970588235294117,0.0
117,0.7400995219215301,4.020297547665544,0.7764546538000912,0.6301731274754426,0.9073170731707317,0.6503496503496503,0.0
118,0.7686096861588823,3.3736458041087274,0.7646932904206482,0.6443944223731629,0.9325153374233128,0.6956521739130435,0.0
119,0.7617940899626353,3.4139349623844986,0.7835125636368675,0.6213759430676278,0.9063545150501672,0.716931216931217,0.0
120,0.7675958688371712,3.3983144185642224,0.7277406670287787,0.6858524050788977,0.9264305177111717,0.6538461538461539,0.0
121,0.7723877541146243,3.305764949212332,0.7396219873935843,0.6730225224789765,0.952112676056338,0.7041666666666667,0.0
122,0.7677783576817387,3.365308990108445,0.7451841429431891,0.6668587504907053,0.9257294429708223,0.698,0.0
123,0.7690810247175225,3.3256144101042424,0.8438308233168388,0.5366093007211354,0.9391891891891891,0.7354497354497355,0.0
124,0.7513687089579296,3.9771346268434415,0.695063499972507,0.7189483507220589,0.895,0.6884615384615385,0.0
125,0.7657063873498953,3.3495609594656837,0.7663551652531698,0.6424171235963334,0.9310344827586207,0.7563025210084033,0.0
126,0.7504630288897919,3.346689850945134,0.6396218828592024,0.7686896948493903,0.9292035398230089,0.7,0.0
127,0.7305823223202967,4.190064045719512,0.7363914206606376,0.676555744619324,0.8743589743589744,0.6245421245421245,0.0
128,0.7718916623058173,3.297984416237831,0.7008824765063789,0.7132767724567267,0.94,0.7230769230769231,0.0
129,0.767032294889938,3.3256138903664114,0.7885863769261969,0.6149240002849248,0.915057915057915,0.6970588235294117,0.0
130,0.7416003478482188,4.05890970473406,0.7127141738376621,0.70145456475163,0.8962025316455696,0.6555555555555556,0.0
131,0.7715333622845029,3.393040052776282,0.7157109385828813,0.6983966297118073,0.9315789473684211,0.7375,0.0
132,0.7509583407613157,4.054385490093353,0.8265569707599659,0.562853066162128,0.8992628992628993,0.6654545454545454,0.0
133,0.7705692403847862,3.354725445780837,0.7423707300227484,0.6699893276802933,0.9347258485639687,0.716,0.0
134,0.7693388496807514,3.3308687407089406,0.84391358059246,0.536479140779596,0.9397163120567376,0.7361111111111112,0.0
135,0.7709897975654785,3.3789772447821456,0.7506979432527405,0.660645591823714,0.9329758713136729,0.696,0.0
136,0.7169036769917757,3.8642886307555955,0.768169380918058,0.6402466729472068,0.8759124087591241,0.6666666666666666,0.0
137,0.7515905849947604,3.96146930708038,0.7552925762551925,0.6553877663290597,0.9154228855721394,0.673992673992674,0.0
138,0.7217235639806657,4.253039299628066,0.6661170454004898,0.7458472241866438,0.8743169398907104,0.6736842105263158,0.0
139,0.7326694762548623,4.058148425183352,0.6426563866191031,0.7661545331965854,0.889763779527559,0.6277777777777778,0.0
140,0.7398466094964092,4.034446059808535,0.7023867621243906,0.7117955018068144,0.9051282051282051,0.6465201465201466,0.0
141,0.7486273833645342,3.4371158213573727,0.7222098778958557,0.6916739783088947,0.9136904761904762,0.6732456140350878,0.0
142,0.7710625019471222,3.3365851705949177,0.7427794591120318,0.669536164162353,0.9413407821229051,0.7094736842105264,0.0
143,0.7714787947119849,3.3919344966673917,0.7997281757113422,0.6003622614500419,0.9365079365079365,0.7375,0.0
144,0.7379043998233973,3.9020533769163,0.7197385756290141,0.6942451892174103,0.918848167539267,0.702,0.0
145,0.770838198031831,3.356282050209774,0.7215717414651652,0.692339672356661,0.930939226519337,0.7020833333333333,0.0
146,0.7477621186317636,4.061248031559728,0.7447329860787243,0.6673625547228932,0.893719806763285,0.6525573192239859,0.0
147,0.7512526658649369,4.011091624050861,0.7381688165641014,0.6746160376483454,0.9,0.6507936507936508,0.0
148,0.7702535464519736,3.371364519291959,0.7419481479595409,0.6704572661545307,0.9302325581395349,0.72,0.0
149,0.7658469292319822,3.351022333136133,0.7428052734065902,0.6695075248265405,0.9344262295081968,0.6576923076923077,0.0
150,0.7589543503800941,4.007910150187601,0.7071915296110785,0.7070220226034994,0.9108635097493036,0.6619433198380567,0.0
151,0.7646207934700003,3.453234863456492,0.7290655706364055,0.6844438572393009,0.9164345403899722,0.658,0.0
152,0.7537714698218329,3.9809925585804837,0.6903233020563722,0.7235010287746567,0.8977556109725686,0.6666666666666666,0.0
153,0.7538821661327244,3.8922913529810033,0.763515402006814,0.6457896181407481,0.9197247706422018,0.701048951048951,0.0
154,0.7643679401624855,3.39654428717058,0.6867146627898282,0.7269270746845605,0.9240837696335078,0.7145748987854251,0.0
155,0.7615835827522607,3.9723359803004743,0.6953585259444772,0.7186630089244358,0.9147727272727273,0.688034188034188,0.0
156,0.7508026823786373,3.993647210911051,0.7280065584606504,0.685570164781315,0.9038961038961039,0.6692307692307692,0.0
157,0.7583519216704268,4.072972046626843,0.7261484831821433,0.6875379119526954,0.8935574229691877,0.671578947368421,0.0
158,0.7512459345367087,3.944831387581809,0.7544320728400947,0.6563781284215662,0.9037037037037037,0.6703296703296703,0.0
159,0.770607875517318,3.338406506097228,0.7201067374203267,0.6938633055017771,0.9369627507163324,0.7171052631578947,0.0
160,0.7630609341143653,3.386560492266188,0.8466053407716719,0.5322211917773296,0.9186746987951807,0.6630434782608695,0.0
161,0.74944562452963,3.544617110628737,0.7620167882222029,0.6475572673266191,0.9029850746268657,0.6722222222222223,0.0
162,0.7706817719784665,3.2911949834748078,0.7073254873028245,0.7068880074041587,0.9498525073746312,0.7453703703703703,0.0
163,0.7577237195140443,3.967977688401717,0.7176412768408853,0.6964129506077439,0.9134860050890585,0.6903846153846154,0.0
164,0.7541717030624782,3.952039750570538,0.6944210524854829,0.7195689000123298,0.9168765743073047,0.7095516569200779,0.0
165,0.7508564102041929,3.3780912937859697,0.7205712629823139,0.6933808873657199,0.9216867469879518,0.700228832951945,0.0
166,0.7299697742358214,4.2251354450685445,0.8039217532203441,0.5947350794253928,0.8793969849246231,0.6363636363636364,0.0
167,0.7748844492082776,3.301738306776015,0.7961203377534599,0.6051383377503998,0.9464285714285714,0.7361111111111112,0.0
168,0.7501952913771393,3.9747772053915096,0.7881496231833565,0.615483689041337,0.90625,0.6904761904761905,0.0
169,0.7385500252397267,4.0873325542527095,0.8614819409865857,0.5077882091521866,0.8785425101214575,0.6718266253869969,0.0
170,0.7677783576817387,3.365308990108445,0.7451841429431891,0.6668587504907053,0.9257294429708223,0.698,0.0
171,0.7529338843507699,3.9756469527057887,0.7180531620234579,0.695988258886681,0.8997555012224939,0.673992673992674,0.0
172,0.7511558659235814,3.904633878439703,0.7910766569198291,0.6117170284343465,0.9205955334987593,0.6745454545454546,0.0
173,0.77111253458862,3.3868566720658833,0.8407028445227361,0.5414967471844868,0.9348370927318296,0.6781818181818182,0.0
174,0.737545989262019,3.9143235412930752,0.694617480219191,0.7193792853383684,0.9132653061224489,0.6884615384615385,0.0
175,0.7712543029746513,3.3170837246672713,0.7277930201684168,0.6857968502363759,0.9366391184573003,0.7157894736842105,0.0
176,0.7742463450950903,3.297650652432029,0.7755591301984976,0.6312749286687613,0.9512820512820512,0.7134615384615385,0.0
177,0.7420391468808692,4.044987024209272,0.7777037176847408,0.6286309947014489,0.885286783042394,0.6206293706293706,0.0
178,0.773780952243851,3.314855979008086,0.7473205385453873,0.6644637030479786,0.948849104859335,0.7134615384615385,0.0
179,0.7388757946822212,4.03608966194371,0.7230451766092133,0.6908007473810025,0.8976982097186701,0.675,0.0
180,0.7530992005114251,3.3714743926779867,0.7188525337984422,0.6951625958375203,0.924924924924925,0.7048054919908466,0.0
181,0.7666740974130241,3.388407038971165,0.7657904191400469,0.6430902222498112,0.9313984168865436,0.6723809523809524,0.0
182,0.769808919550313,3.323842160682506,0.7487686453052212,0.6628314384576097,0.9319526627218935,0.6907894736842105,0.0
183,0.7561020115318181,4.013144825888728,0.7005512607661148,0.7136020817227251,0.9134860050890585,0.6998050682261209,0.0
184,0.7588103539464477,3.9161337710103425,0.701662736074944,0.7125092313814773,0.9111675126903553,0.6998050682261209,0.0
185,0.7700963953694399,3.3749930699198085,0.7025587214537419,0.7116257744835297,0.9310344827586207,0.7,0.0
186,0.7527072988406498,3.958814754644171,0.7163849317346436,0.6977052598221903,0.8987951807228916,0.6578483245149912,0.0
187,0.735675699791302,4.1155504337497675,0.7376176616294542,0.6752186203388469,0.882051282051282,0.63003663003663,0.0
188,0.7563294964016873,3.9510436095794543,0.7802565487168411,0.625459605557772,0.9175627240143369,0.7111111111111111,0.0
189,0.7715176656948914,3.3525410022507263,0.7149295152239091,0.699196530498905,0.9325842696629213,0.6989473684210527,0.0
190,0.7708299826896303,3.400752930647457,0.892980660822519,0.45009503373951715,0.9103641456582633,0.6728778467908902,0.0
191,0.7491400993386592,4.076519520763952,0.8786174223583041,0.4775263606634188,0.8809523809523809,0.6128364389233955,0.0
192,0.7466604174793948,3.590999878212267,0.7059242184448287,0.7082873695139973,0.9025069637883009,0.675,0.0
193,0.7369664351492026,4.148767236854263,0.7503624108905426,0.661026665364214,0.8883374689826302,0.6556776556776557,0.0
194,0.7669486721772395,3.3512374645185683,0.7372804979976589,0.675586757768626,0.9261213720316622,0.702,0.0
195,0.753028524741631,3.986485002215653,0.7049394934560033,0.7092674464304656,0.8972431077694235,0.6884615384615385,0.0
196,0.7712912581372203,3.3748618012739757,0.7150565812161455,0.6990665817069772,0.9301675977653632,0.7010526315789474,0.0
197,0.7736639858837099,3.367427479874175,0.8564829437457347,0.516175325904523,0.9285714285714286,0.7267080745341615,0.0
198,0.7656253442676265,3.4656576927047227,0.7674802645879293,0.6410725726998794,0.9106529209621993,0.742296918767507,0.0
199,0.7685179578369449,3.4045513715921643,0.7072488201183988,0.7069647137171223,0.9272237196765498,0.7166666666666667,0.0
200,0.7425181293705064,4.11455035874621,0.705317265191868,0.708891779767733,0.9015544041450777,0.6692307692307692,0.0
201,0.7661559155310393,3.4007010148255765,0.7674439191586899,0.641116082270871,0.9064516129032258,0.6722488038277512,0.0
202,0.7555421368944918,3.9218390818509965,0.7662040195555414,0.6425973859400079,0.9203296703296703,0.67,0.0
203,0.7656936327262936,3.3694730823857526,0.7205593981368076,0.6933932172704905,0.9236842105263158,0.702,0.0
204,0.7673680385201028,3.4160983414192203,0.8707805156671584,0.49167193689943045,0.9083094555873925,0.6563146997929606,0.0
205,0.7655564554858018,3.476734216483344,0.7162756050543032,0.6978174959142912,0.9074550128534704,0.6788461538461539,0.0
206,0.732449057447261,4.2530159853746135,0.7051246714079589,0.7090833503699111,0.8698979591836735,0.6557692307692308,0.0
207,0.7727593883348504,3.332725145133636,0.7132262900686814,0.7009338479163816,0.9528535980148883,0.7111111111111111,0.0
208,0.7686554938215852,3.2837162923644403,0.8242510163906579,0.5662245685052596,0.9486301369863014,0.7694444444444445,0.0
209,0.738521248570732,4.1164541840115625,0.724515188280959,0.6892588352355061,0.8888888888888888,0.6593406593406593,0.0
210,0.7561891295987719,4.147862924318928,0.7182377526276239,0.6957977656621355,0.8975069252077562,0.6230769230769231,0.0
211,0.7460665395729754,4.182205228269477,0.8897448818705006,0.4564581527207605,0.879154078549849,0.6024844720496895,0.0
212,0.7467601305876661,4.048847354432876,0.7240948186848264,0.6897004375479172,0.8963855421686747,0.656084656084656,0.0
213,0.7461691172528275,4.0571101864317445,0.721815702215581,0.6920853213549814,0.8911392405063291,0.6446886446886447,0.0
214,0.7699613730279534,3.3125570770548323,0.7299914966513389,0.6834562274328461,0.9396551724137931,0.7171052631578947,0.0
215,0.769500329164286,3.383192931179826,0.7138869635141043,0.7002609537341148,0.9213197969543148,0.698076923076923,0.0
216,0.7542366459096573,3.9279139991958822,0.697612180257956,0.7164755724766485,0.9122807017543859,0.7,0.0
217,0.7531165658364194,3.939736024633775,0.7560778310408383,0.654481713578448,0.9164619164619164,0.6831501831501832,0.0
218,0.7745649290292932,3.2915524113976935,0.756499895572633,0.6539938134253223,0.9527777777777777,0.7145833333333333,0.0
219,0.7427497757720068,4.163815515428372,0.7226718509165493,0.6911912874833195,0.8910891089108911,0.6349206349206349,0.0
220,0.7724893762674303,3.354729771869515,0.6741339359131425,0.7386091229129621,0.9282178217821783,0.6944444444444444,0.0
221,0.767464916205856,3.4112237960642324,0.7899725627957809,0.6131421939728712,0.9265822784810127,0.6703296703296703,0.0
222,0.756798619378682,3.3840663923477425,0.6426301952608159,0.7661765019491564,0.9147058823529411,0.6911111111111111,0.0
223,0.7534071978243505,3.3677104539461293,0.6368410627083034,0.7709951107812284,0.9313432835820895,0.6933333333333334,0.0
224,0.7695129152581387,3.3624384730243375,0.7373069728215522,0.6755578641602206,0.9323671497584541,0.6807760141093474,0.0
225,0.7618334145746062,3.32249896517358,0.7657569136298681,0.6431301184271024,0.9381443298969072,0.7647058823529411,0.0
226,0.7503695191691018,4.0186474336509965,0.7512263106900641,0.6600447182782356,0.9073170731707317,0.656084656084656,0.0
227,0.7693378578931277,3.3548125406588785,0.7064457400578835,0.7077672049156202,0.9291553133514986,0.7178947368421053,0.0
228,0.7670234438292765,3.390878107757966,0.7321729166836867,0.6811188002653452,0.9258241758241759,0.674,0.0
229,0.7718118323728739,3.3181070521440805,0.719458191104491,0.6945357523214004,0.9404466501240695,0.7288461538461538,0.0
230,0.7697824115844095,3.463255877263655,0.8881979367059324,0.4594610160082402,0.9118457300275482,0.6853002070393375,0.0
231,0.7736433678051206,3.2991803959674066,0.7410498487146281,0.6714500143123291,0.9550561797752809,0.7083333333333334,0.0
232,0.7513974588784157,4.029171303226904,0.828166914583304,0.5604815443790906,0.9070904645476773,0.6745454545454546,0.0
233,0.7682255417285195,3.3093882628480675,0.8012874682195056,0.598279527707889,0.9355932203389831,0.7301587301587301,0.0
234,0.7306246305064152,3.7618970448426063,0.7542228268188228,0.6566185555597893,0.8872180451127819,0.6941176470588235,0.0
235,0.771796389142716,3.3282575975512274,0.7497830308078545,0.6616837663964471,0.9397905759162304,0.718,0.0
236,0.770381906279044,3.3931413615853905,0.7080201433772696,0.7061922376888821,0.9264705882352942,0.7269230769230769,0.0
237,0.7522610000255743,3.973748546999515,0.7906131773143529,0.6123159346749876,0.9041916167664671,0.6910755148741419,0.0
238,0.7690324723990688,3.411210896165726,0.8838095421269345,0.46784686944060905,0.9171270718232044,0.6561264822134387,0.0
